"ID","Hotel_Name","Location","Review"
"rn204217045","Sawasdee Thai Cuisine","Kata Beach","Have eaten here on a number of occassions on my many visits to Thailand and have never been dissappointed Friendly service with an excellent selection of foods on the menu I have had the Tom Yum soup a few times and can highly recommend The More"
"rn203511239","Sawasdee Thai Cuisine","Kata Beach","Brilliant highly recommended and would go back anytime you just try this whatever you do The food is amazing as the ingredients are so fresh punch and vibrant "
"rn203318625","Sawasdee Thai Cuisine","Kata Beach","You wont be disappointed after you have eaten here Excellent service and standards Authentic Thai cuisine Prices are reasonable here "
"rn202669394","Sawasdee Thai Cuisine","Kata Beach","great variety and very tasty too breakfast excellent also the service was very good and friendly "
"rn199784430","Sawasdee Thai Cuisine","Kata Beach","The Sawasdee Thai Cuisine is highly recommended for dinner if you love your Thai food and are after the very best The food is fresh and delicious with a diverse range on the menu They also cater to all levels of spiciness Prices are More"
"rn198467313","Sawasdee Thai Cuisine","Kata Beach","We made a reservation for dinner but were surprised to see only a handful of tables occupied in what was quite a large room The restaurant is part of a large up market resort and the decor and atmosphere were very welcoming We had a More"
"rn197064361","Sawasdee Thai Cuisine","Kata Beach","This place is good and we returned to do the cookery class best one in town professional cook all laid out ready trip to market excellent"
"rn196629960","Sawasdee Thai Cuisine","Kata Beach","The restaurant is part of the Sawasdee Village The restaurant is large surrounded by trees plants water and beautifully decorated to reflect the Thai culture Service was very good and of course so was the food Our fish was perfectly prepared as well as the More"
"rn195347913","Sawasdee Thai Cuisine","Kata Beach","After eating on a lot of the cheaper restaurants my wife and I wanted to try something a little more fancy for this evening Being a little bit sceptical at high priced Thai food because the cheaper joints can usually produce really tasty dishes for More"
"rn191947706","Sawasdee Thai Cuisine","Kata Beach","The whole package of this experience is remarkable: the combination of food service setting and prices cannot be matched We were staying at the hotel adjacent to this restaurant and we tried it once The experience was so good we went back two more times More"
"rn191248675","Sawasdee Thai Cuisine","Kata Beach","This is a gorgeous restaurant The food and service were excellent Wines were a bit pricey but the atmosphere makes you forget about that It's a little more expensive that the local ""joints"" but the elegance of the restaurant makes it special "
"rn187752104","Sawasdee Thai Cuisine","Kata Beach","We stayed in Sawasdee and had meals in Sawasdee Thai Cuisine for three times The food are nice with traditional thai favor and the restaurant's atmosphere is good "
"rn184967968","Sawasdee Thai Cuisine","Kata Beach","For a real luxurious evening of dining with a lot of romance a lovely place Not your every day restaurant but for an exclusive night the perfect place "
"rn184534831","Sawasdee Thai Cuisine","Kata Beach","We were staying there but pretty much got all our meals there They had a good mix of American breakfast and the traditional local stuff Great service "
"rn176954284","Sawasdee Thai Cuisine","Kata Beach","Great choice on the Menus For Vegetarians to meat lovers the food looked presentable and inviting to eat Fabo"
"rn175091634","Sawasdee Thai Cuisine","Kata Beach","This restaurant is a hidden gem It is part of a boutique hotel we came through the hotel entrance and it is like entering a film set for a Lara Croft movie The food did not disappoint the mixed starter was excellent and the massaman More"
"rn173600992","Sawasdee Thai Cuisine","Kata Beach","Underrated in my opinion Service was a little slow to begin with but got better as the night went on The food was the hero here whilst the atmosphere was very upmarket traditional Thai We loved it Much better than it's review would suggest Easily More"
"rn578127640","Ska Bar","Kata Beach","We stopped by for a couple of long island iced teas before dinner I have to say that these were the best that we tasted and they were certainly not short on alcohol :-) Nice atmosphere and right on the beach "
"rn577342040","Ska Bar","Kata Beach","Right overlooking kata beach wonderful atmosphere friendly saff great music good &laid back lovely views open until late very relaxing just to sit &relax"
"rn577309664","Ska Bar","Kata Beach","Appetizers arrived together with my main but my girlfriend only got a portion of rice Her food came 15min after mine Waitress was not sorry Food was bland Drinks were good Service was ignorant"
"rn577297748","Ska Bar","Kata Beach","Good range of affordable dishes Red curry-prawns was the highlight of all dishes we had there Nice place to chill out and conveniently located right on the beach "
"rn576754078","Ska Bar","Kata Beach","Great choice of food and drink nice relaxed atmosphere Value for money coped really well with a table of 10 and 3 separate bills "
"rn576543236","Ska Bar","Kata Beach","Great chill bar by the beach has plenty of character and good music Drinks are also very good Good place to relax and watch the beach go by "
"rn575389079","Ska Bar","Kata Beach","Went here purely on the trip advisor ratings Great view That's where it ends We ordered starts and main all came separate? I had my main meal without the rice before my starter? Miserable staff no interest in customer service at all Give it a More"
"rn575141237","Ska Bar","Kata Beach","We had visited this restaurant and bar on a previous visit to Phuket so sought it out this time It’s a magic location at the very end of the beach shaded by large old trees and featuring a gorgeous view Lunch on the top balcony More"
"rn574111301","Ska Bar","Kata Beach","Go there for drinks on the beach with the rasta vibe and sunset perfect for an afternoon session Mainly drank there and ordered some entrees to share"
"rn572772462","Ska Bar","Kata Beach","This place has a beautiful location and view and it's tempting to want to eat as we were hungry The whole time the waiter was so disgusting picking his nose scratching and picking his skin wiping his fingers through his hair I lost my appetite and More"
